club	1980	638067
club	1990	879209
clustering	1960	15565
clustering	1970	28579
clustering	1980	36749
clustering	1990	48749
cmm	1960	1577
cmm	1970	1304
cmm	1980	2922
cmm	1990	7056
co	1960	2802249
co	1970	3566100
co	1980	3940647
co	1990	3895058
coated	1960	82135
coated	1970	96305
coated	1980	123913
coated	1990	144283
cobbler	1960	10007
cobbler	1970	8099
cobbler	1980	7871
cobbler	1990	10024
coffee	1960	374715
coffee	1970	377208
coffee	1980	484699
coffee	1990	710513
cofounder	1960	962
cofounder	1970	1904
cofounder	1980	4235
cofounder	1990	10684
cold	1960	1103545
cold	1970	1094998
cold	1980	1204083
cold	1990	1680080
colic	1960	19349
colic	1970	19723
colic	1980	25912
colic	1990	30861
color	1960	1038814
color	1970	1190115
color	1980	1302492
color	1990	2138108
colored	1960	429301
colored	1970	366846
colored	1980	334023
colored	1990	497426
colorsync	1960	1
colorsync	1970	4
colorsync	1980	2
colorsync	1990	896
colour	1960	286511
colour	1970	217604
colour	1980	164367
colour	1990	209972
com	1960	202833
com	1970	201208
com	1980	198950
com	1990	641893
combine	1960	199516
combine	1970	214054
combine	1980	251207
combine	1990	339322
come	1960	4923417
come	1970	4661565
come	1980	4824633
come	1990	6622909
comes	1960	1314379
comes	1970	1306256
comes	1980	1406696
comes	1990	1974002
commercial	1960	797413
commercial	1970	939719
commercial	1980	1010999
commercial	1990	1282312
commission	1960	1206280
commission	1970	1392942
commission	1980	1238428
commission	1990	1186793
common	1960	3247113
common	1970	3367993
common	1980	3745809
common	1990	4830719
company	1960	3030250
company	1970	2947169
company	1980	3324568
company	1990	3971133
compatible	1960	104518
compatible	1970	145692
compatible	1980	207527
compatible	1990	274986
completely	1960	1289464
completely	1970	1213983
completely	1980	1134272
completely	1990	1408723
compote	1960	1483
compote	1970	2205
compote	1980	2510
compote	1990	3672
computer	1960	538225
computer	1970	1033013
computer	1980	2271104
computer	1990	2556494
computers	1960	157017
computers	1970	214737
computers	1980	535360
computers	1990	658058
computing	1960	119394
computing	1970	127540
computing	1980	208534
computing	1990	259150
conceited	1960	15698
conceited	1970	11601
conceited	1980	9739
conceited	1990	11276
concentrate	1960	176104
concentrate	1970	220623
concentrate	1980	253232
concentrate	1990	311962
concentrated	1960	364993
concentrated	1970	374035
concentrated	1980	368851
concentrated	1990	395636
concept	1960	1187170
concept	1970	1518630
concept	1980	1642396
concept	1990	2029508
considers	1960	186871
considers	1970	200867
considers	1980	205740
considers	1990	248453
consists	1960	663407
consists	1970	656773
consists	1980	732698
consists	1990	822896
consumption	1960	404735
consumption	1970	544824
consumption	1980	661922
consumption	1990	726442
contact	1960	970199
contact	1970	1202415
contact	1980	1485780
contact	1990	2003551
contain	1960	644487
contain	1970	709942
contain	1980	833300
contain	1990	1015445
contained	1960	689755
contained	1970	715838
contained	1980	699510
contained	1990	790830
containing	1960	807186
containing	1970	809546
containing	1980	896292
containing	1990	946480
contains	1960	857970
contains	1970	898938
contains	1980	1086378
contains	1990	1337551
continued	1960	1712470
continued	1970	1819271
continued	1980	2000983
continued	1990	2522176
continues	1960	379057
continues	1970	459740
continues	1980	565737
continues	1990	790951
control	1960	3531332
control	1970	4765831
control	1980	5877349
control	1990	7070694
controlling	1960	231651
controlling	1970	302813
controlling	1980	346945
controlling	1990	426690
conventional	1960	396999
conventional	1970	515564
conventional	1980	663662
conventional	1990	786878
cook	1960	274960
cook	1970	352844
cook	1980	416525
cook	1990	537375
cooked	1960	100984
cooked	1970	118559
cooked	1980	143167
cooked	1990	202302
cookies	1960	24284
cookies	1970	31486
cookies	1980	48812
cookies	1990	94294
cooking	1960	143821
cooking	1970	191712
cooking	1980	229720
cooking	1990	332049
cool	1960	280540
cool	1970	303561
cool	1980	353100
cool	1990	557073
cooled	1960	107140
cooled	1970	102902
cooled	1980	105916
cooled	1990	112353
copyright	1960	286417
copyright	1970	420897
copyright	1980	528613
copyright	1990	788124
core	1960	394341
core	1970	474177
core	1980	574283
core	1990	882008
cored	1960	4241
cored	1970	6165
cored	1980	7094
cored	1990	9534
corer	1960	1242
corer	1970	1482
corer	1980	1133
corer	1990	1323
corers	1960	268
corers	1970	366
corers	1980	261
corers	1990	397
cores	1960	43132
cores	1970	52984
cores	1980	48586
cores	1990	46240
corner	1960	505349
corner	1970	524747
corner	1980	580155
corner	1990	835034
corp	1960	225042
corp	1970	336908
corp	1980	444612
corp	1990	345712
corporation	1960	793759
corporation	1970	885355
corporation	1980	975776
corporation	1990	873577
corps	1960	416386
corps	1970	380110
corps	1980	345326
corps	1990	519342
cortland	1960	4379
cortland	1970	5442
cortland	1980	6520
cortland	1990	6345
cost	1960	1855359
cost	1970	2428728
cost	1980	2933359
cost	1990	3279453
costs	1960	1005138
costs	1970	1522039
costs	1980	1854602
costs	1990	2110499
could	1960	11676365
could	1970	11851802
could	1980	12422077
could	1990	16346573
couldn	1960	496918
couldn	1970	615174
couldn	1980	897430
couldn	1990	1549790
country	1960	3764426
country	1970	3396779
country	1980	2941711
country	1990	3489277
county	1960	1823791
county	1970	2343491
county	1980	2346179
county	1990	2511963
court	1960	3049066
court	1970	3431815
court	1980	3131882
court	1990	3240588
courtesy	1960	303812
courtesy	1970	323066
courtesy	1980	399368
courtesy	1990	455802
covered	1960	858249
covered	1970	886684
covered	1980	931609
covered	1990	1222417
crab	1960	41142
crab	1970	47473
crab	1980	48297
crab	1990	68529
cranberry	1960	8038
cranberry	1970	10196
cranberry	1980	11752
cranberry	1990	20118
crate	1960	12749
crate	1970	12741
crate	1980	16095
crate	1990	30850
crates	1960	17542
crates	1970	14819
crates	1980	17165
crates	1990	28391
cream	1960	175862
cream	1970	206766
cream	1980	265444
cream	1990	388643
created	1960	949558
created	1970	1054169
created	1980	1246724
created	1990	1938837
creek	1960	363222
creek	1970	404436
creek	1980	388703
creek	1990	472545
crepes	1960	1542
crepes	1970	4510
crepes	1980	8019
crepes	1990	7369
crimson	1960	47745
crimson	1970	38512
crimson	1980	38478
crimson	1990	51897
crippled	1960	57731
crippled	1970	59553
crippled	1980	51972
crippled	1990	58811
crisp	1960	34798
crisp	1970	43575
crisp	1980	60561
crisp	1990	92113
crisps	1960	557
crisps	1970	753
crisps	1980	1292
crisps	1990	2273
crooked	1960	49531
crooked	1970	46074
crooked	1980	46461
crooked	1990	62189
crop	1960	272061
crop	1970	268634
crop	1980	256457
crop	1990	297586
crops	1960	288554
crops	1970	270856
crops	1980	254860
crops	1990	284471
crosswise	1960	7513
crosswise	1970	7266
crosswise	1980	7197
crosswise	1990	10532
crude	1960	228908
crude	1970	249466
crude	1980	244063
crude	1990	210942
crumb	1960	8006
crumb	1970	8452
crumb	1980	10408
crumb	1990	15006
crumble	1960	14479
crumble	1970	14672
crumble	1980	15602
crumble	1990	21458
crunch	1960	4638
crunch	1970	13136
crunch	1980	17800
crunch	1990	28221
crunchy	1960	823
crunchy	1970	1941
crunchy	1980	3906
crunchy	1990	8134
crushed	1960	113771
crushed	1970	111624
crushed	1980	111791
crushed	1990	153990
crust	1960	72553
crust	1970	69774
crust	1980	67737
crust	1990	96070
crusted	1960	5364
crusted	1970	5912
crusted	1980	7088
crusted	1990	11338
crystal	1960	373692
crystal	1970	286385
crystal	1980	289934
crystal	1990	397133
crystals	1960	239689
crystals	1970	171574
crystals	1980	153551
crystals	1990	183690
cubed	1960	2316
cubed	1970	3136
cubed	1980	4758
cubed	1990	6553
cubes	1960	25438
cubes	1970	30621
cubes	1980	35374
cubes	1990	50864
cultivars	1960	1137
cultivars	1970	6104
cultivars	1980	10427
cultivars	1990	23573
cultivated	1960	188673
cultivated	1970	159232
cultivated	1980	134550
cultivated	1990	148475
cultivation	1960	189406
cultivation	1970	164211
cultivation	1980	136161
cultivation	1990	147985
culture	1960	1319965
culture	1970	1636559
culture	1980	1803533
culture	1990	3302962
cup	1960	291934
cup	1970	340539
cup	1980	443279
cup	1990	666841
cups	1960	91407
cups	1970	109532
cups	1980	141162
cups	1990	219767
curculio	1960	984
curculio	1970	579
curculio	1980	495
curculio	1990	721
current	1960	1832337
current	1970	2057037
current	1980	2645054
current	1990	3500368
currently	1960	172619
currently	1970	344628
currently	1980	547784
currently	1990	820289
cursed	1960	57867
cursed	1970	49204
cursed	1980	51665
cursed	1990	75888
custard	1960	11316
custard	1970	11998
custard	1980	13768
custard	1990	17812
customers	1960	214011
customers	1970	233567
customers	1980	359051
customers	1990	684456
cut	1960	1433384
cut	1970	1452572
cut	1980	1552415
cut	1990	2091431
cuts	1960	152299
cuts	1970	169467
cuts	1980	226603
cuts	1990	301311
cutting	1960	365394
cutting	1970	393635
cutting	1980	428851
cutting	1990	570461
cuttings	1960	27014
cuttings	1970	22708
cuttings	1980	21858
cuttings	1990	23609
cydonian	1960	101
cydonian	1970	38
cydonian	1980	28
cydonian	1990	74
d	1960	6527366
d	1970	7757814
d	1980	9985143
d	1990	13177805
daily	1960	976966
daily	1970	1131418
daily	1980	1314998
daily	1990	1787681
damn	1960	127658
damn	1970	144392
damn	1980	182897
damn	1990	290580
damned	1960	107823
damned	1970	97780
damned	1980	113161
damned	1990	150911
damns	1960	2553
damns	1970	1814
damns	1980	1639
damns	1990	1866
dance	1960	489594
dance	1970	526472
dance	1980	660264
dance	1990	854487
danced	1960	75916
danced	1970	75182
danced	1980	88137
danced	1990	111071
danish	1960	90920
danish	1970	89524
danish	1980	87977
danish	1990	99391
dark	1960	1104635
dark	1970	1053882
dark	1980	1185177
dark	1990	1746846
dat	1960	50399
dat	1970	72300
dat	1980	48660
dat	1990	76516
david	1960	810748
david	1970	1182989
david	1980	1644298
david	1990	2197384
davis	1960	367607
davis	1970	497230
davis	1980	582951
davis	1990	704428
day	1960	6172785
day	1970	6173976
day	1980	6360325
day	1990	8556424
days	1960	3319683
days	1970	3344438
days	1980	3464196
days	1990	4278578
de	1960	6197243
de	1970	5826316
de	1980	5634752
de	1990	6647024
dead	1960	1286709
dead	1970	1234583
dead	1980	1286255
dead	1990	1861116
dealer	1960	112401
dealer	1970	108133
dealer	1980	124188
dealer	1990	151079
dealers	1960	102414
dealers	1970	96007
dealers	1980	104886
dealers	1990	135511
dear	1960	686481
dear	1970	595068
dear	1980	574919
dear	1990	689105
decayed	1960	29914
decayed	1970	24044
decayed	1980	19237
decayed	1990	20565
decaying	1960	29308
decaying	1970	29536
decaying	1980	28829
decaying	1990	34676
decided	1960	1025133
decided	1970	1041243
decided	1980	1092625
decided	1990	1438865
deep	1960	1241458
deep	1970	1266956
deep	1980	1360962
deep	1990	1938416
deepdish	1960	16
deepdish	1970	19
deepdish	1980	23
deepdish	1990	40
dehydrated	1960	18476
dehydrated	1970	19151
dehydrated	1980	19547
dehydrated	1990	21156
delicate	1960	234178
delicate	1970	214391
delicate	1980	205404
delicate	1990	249240
delicious	1960	57433
delicious	1970	62380
delicious	1980	66085
delicious	1990	104204
delight	1960	248130
delight	1970	197800
delight	1980	181651
delight	1990	227307
delightful	1960	122194
delightful	1970	100991
delightful	1980	86543
delightful	1990	94719
depends	1960	708643
depends	1970	717933
depends	1980	795797
depends	1990	931628
describes	1960	345945
describes	1970	421634
describes	1980	559921
describes	1990	827171
design	1960	1237016
design	1970	1845982
design	1980	2791596
design	1990	3673644
designed	1960	871651
designed	1970	1138863
designed	1980	1404382
designed	1990	1741954
desktop	1960	438
desktop	1970	1237
desktop	1980	25657
desktop	1990	175283
dessert	1960	25144
dessert	1970	30487
dessert	1980	39274
dessert	1990	65489
desserts	1960	9848
desserts	1970	14628
desserts	1980	18083
desserts	1990	30752
destructive	1960	170582
destructive	1970	214379
destructive	1980	224264
destructive	1990	301696
developed	1960	1783821
developed	1970	2135605
developed	1980	2393664
developed	1990	2848563
developer	1960	26194
developer	1970	66251
developer	1980	69657
developer	1990	116579
developers	1960	17474
developers	1970	51082
developers	1980	69743
developers	1990	148563
developing	1960	576497
developing	1970	883119
developing	1980	1130753
developing	1990	1488537
develops	1960	232039
develops	1970	277774
develops	1980	313309
develops	1990	373811
df	1960	59806
df	1970	74571
df	1980	97761
df	1990	109935
diced	1960	6742
diced	1970	10570
diced	1980	13103
diced	1990	24766
did	1960	8153358
did	1970	8116694
did	1980	8491611
did	1990	11247501
didn	1960	1234266
didn	1970	1591657
didn	1980	2398308
didn	1990	4295984
die	1960	1444604
die	1970	1306828
die	1980	1387577
die	1990	1914282
diet	1960	389271
diet	1970	489896
diet	1980	601758
diet	1990	714284
differ	1960	427455
differ	1970	448275
differ	1980	480053
differ	1990	534959
different	1960	4593761
different	1970	5215465
different	1980	5954248
different	1990	8029749
differs	1960	202136
differs	1970	192047
differs	1980	199272
differs	1990	223106
diluted	1960	64862
diluted	1970	68308
diluted	1980	67272
diluted	1990	74339
dinner	1960	436806
dinner	1970	435552
dinner	1980	534154
dinner	1990	758274
dip	1960	67013
dip	1970	69441
dip	1980	83498
dip	1990	109903
dipped	1960	38960
dipped	1970	37038
dipped	1980	40322
dipped	1990	57027
directly	1960	1285912
directly	1970	1468402
directly	1980	1653127
directly	1990	2020237
dirty	1960	179890
dirty	1970	196068
dirty	1980	205828
dirty	1990	301377
discarded	1960	96342
discarded	1970	100202
discarded	1980	98080
discarded	1990	120205
disease	1960	1468081
disease	1970	2167677
disease	1980	3243666
disease	1990	4039907
diseased	1960	48539
diseased	1970	51352
diseased	1980	53323
diseased	1990	54352
diseases	1960	462759
diseases	1970	610611
diseases	1980	719683
diseases	1990	863082
dish	1960	109192
dish	1970	107709
dish	1980	131373
dish	1990	192207
dishes	1960	101828
dishes	1970	116969
dishes	1980	135154
dishes	1990	213235
disk	1960	112726
disk	1970	122509
disk	1980	473741
disk	1990	766114
display	1960	321173
display	1970	402215
display	1980	707274
display	1990	1104419
distant	1960	385715
distant	1970	363525
distant	1980	375208
distant	1990	485193
distilled	1960	103715
distilled	1970	87706
distilled	1980	66515
distilled	1990	69570
distinguish	1960	329501
distinguish	1970	339653
distinguish	1980	372248
distinguish	1990	454206
distributes	1960	16714
distributes	1970	19845
distributes	1980	22917
distributes	1990	31171
district	1960	1079794
district	1970	1215172
district	1980	992273
district	1990	1118644
districts	1960	386791
districts	1970	384306
districts	1980	253163
districts	1990	288297
divided	1960	790588
divided	1970	770996
divided	1980	813747
divided	1990	941061
dj	1960	32481
dj	1970	56973
dj	1980	110136
dj	1990	148576
do	1960	11781708
do	1970	12669059
do	1980	14165799
do	1990	20163371
documentation	1960	72548
documentation	1970	125578
documentation	1980	266900
documentation	1990	374137
does	1960	5667244
does	1970	5980151
does	1980	6448973
does	1990	8218214
doesn	1960	449926
doesn	1970	603637
doesn	1980	854334
doesn	1990	1521253
doll	1960	67644
doll	1970	85822
doll	1980	97086
doll	1990	140992
dolls	1960	38091
dolls	1970	46907
dolls	1980	52809
dolls	1990	93273
domestic	1960	576217
domestic	1970	706499
domestic	1980	907835
domestic	1990	1189055
don	1960	3090146
don	1970	3581292
don	1980	4699475
don	1990	7612889
done	1960	2906561
done	1970	2873261
done	1980	2959761
done	1990	3686161
dorian	1960	15149
dorian	1970	11222
dorian	1980	12816
dorian	1990	20445
dormant	1960	34734
dormant	1970	36204
dormant	1980	36251
dormant	1990	46773
dorrian	1960	217
dorrian	1970	293
dorrian	1980	214
dorrian	1990	208
dos	1960	52439
dos	1970	63662
dos	1980	180297
dos	1990	426895
doth	1960	153607
doth	1970	82526
doth	1980	55076
doth	1990	54476
down	1960	5572710
down	1970	5442264
down	1980	6060746
down	1990	8931908
downward	1960	181552
downward	1970	187855
downward	1980	202816
downward	1990	235188
dozen	1960	314478
dozen	1970	291294
dozen	1980	298201
dozen	1990	398212
drank	1960	119753
drank	1970	113949
drank	1980	128972
drank	1990	175114
draws	1960	133496
draws	1970	135665
draws	1980	164752
draws	1990	253030
dreams	1960	332317
dreams	1970	375719
dreams	1980	401550
dreams	1990	642731
dressing	1960	137546
dressing	1970	155999
dressing	1980	206985
dressing	1990	276926
dried	1960	218372
dried	1970	223709
dried	1980	227935
dried	1990	313059
dries	1960	14249
dries	1970	16692
dries	1980	17980
dries	1990	25321
drink	1960	482489
drink	1970	472956
drink	1980	550713
drink	1990	772181
drinking	1960	306672
drinking	1970	415171
drinking	1980	532564
drinking	1990	681903
dripping	1960	32563
dripping	1970	31376
dripping	1980	38005
dripping	1990	57790
drive	1960	661455
drive	1970	698304
drive	1980	921254
drive	1990	1466431
drop	1960	503035
drop	1970	515620
drop	1980	587881
drop	1990	819245
dropped	1960	399187
dropped	1970	411073
dropped	1980	463686
dropped	1990	650361
dropping	1960	103280
dropping	1970	106153
dropping	1980	115088
dropping	1990	168083
drops	1960	200090
drops	1970	193381
drops	1980	218056
drops	1990	279262
drunken	1960	60753
drunken	1970	54226
drunken	1980	55608
drunken	1990	69423
dry	1960	748142
dry	1970	793101
dry	1980	845664
dry	1990	1105075
drying	1960	140349
drying	1970	147545
drying	1980	142414
drying	1990	164031
duchess	1960	82482
duchess	1970	64546
duchess	1980	57764
duchess	1990	57058
dumplin	1960	299
dumplin	1970	199
dumplin	1980	173
dumplin	1990	190
dumpling	1960	1958
dumpling	1970	2908
dumpling	1980	2997
dumpling	1990	4531
dumplings	1960	4021
dumplings	1970	5932
dumplings	1980	6755
dumplings	1990	12902
dumplins	1960	56
dumplins	1970	64
dumplins	1980	36
dumplins	1990	92
during	1960	6119579
during	1970	7165564
during	1980	8195260
during	1990	10013497
dutch	1960	382582
dutch	1970	331942
dutch	1980	299457
dutch	1990	368145
dwarf	1960	47731
dwarf	1970	48689
dwarf	1980	50556
dwarf	1990	57148
dwarfed	1960	10666
dwarfed	1970	10514
dwarfed	1980	11130
dwarfed	1990	14780
dying	1960	291035
dying	1970	367568
dying	1980	423825
dying	1990	545406
e	1960	3391344
e	1970	3862222
e	1980	4500740
e	1990	5318862
each	1960	8683804
each	1970	9534347
each	1980	10381294
each	1990	12908735
earlier	1960	1533307
earlier	1970	1737825
earlier	1980	1979243
earlier	1990	2386667
early	1960	3653581
early	1970	4200367
early	1980	4883283
early	1990	6220801
earth	1960	1562993
earth	1970	1384062
earth	1980	1343207
earth	1990	1908562
eastern	1960	832148
eastern	1970	788663
eastern	1980	797222
eastern	1990	1003399
easy	1960	1055439
easy	1970	1052669
easy	1980	1196052
easy	1990	1704506
eat	1960	519942
eat	1970	568918
eat	1980	643518
eat	1990	987533
eaten	1960	150100
eaten	1970	156455
eaten	1980	158462
eaten	1990	213041
eater	1960	15781
eater	1970	16138
eater	1980	17631
eater	1990	21653
eaters	1960	16406
eaters	1970	17127
eaters	1980	18234
eaters	1990	27317
eating	1960	287931
eating	1970	358639
eating	1980	471820
eating	1990	792755
eats	1960	47346
eats	1970	53052
eats	1980	56092
eats	1990	78169
eden	1960	90676
eden	1970	84154
eden	1980	93828
eden	1990	110510
edenic	1960	730
edenic	1970	1716
edenic	1980	3171
edenic	1990	4776
edible	1960	30532
edible	1970	36050
edible	1980	40927
edible	1990	45522
education	1960	3698434
education	1970	4453021
education	1980	3689121
education	1990	4869803
eg	1960	702880
eg	1970	1031353
eg	1980	1595003
eg	1990	2276524
eight	1960	1201329
eight	1970	1271433
eight	1980	1290908
eight	1990	1566876
either	1960	3308596
either	1970	3555175
either	1980	3801876
either	1990	4473305
elbowed	1960	3495
elbowed	1970	2724
elbowed	1980	3220
elbowed	1990	5668
elephant	1960	76668
elephant	1970	69655
elephant	1980	74197
elephant	1990	103580
employee	1960	328241
employee	1970	406643
employee	1980	580957
employee	1990	726122
employees	1960	593340
employees	1970	711469
employees	1980	933226
employees	1990	1211032
empty	1960	441250
empty	1970	438083
empty	1980	549806
empty	1990	799261
enchanted	1960	36562
enchanted	1970	31764
enchanted	1980	33261
enchanted	1990	42308
engineer	1960	313791
engineer	1970	309653
engineer	1980	340321
engineer	1990	357486
engineers	1960	332237
engineers	1970	344384
engineers	1980	418026
engineers	1990	442068
england	1960	2189282
england	1970	1858076
england	1980	1592307
england	1990	1735258
english	1960	2829199
english	1970	2506058
english	1980	2398822
english	1990	2840663
enjoy	1960	410912
enjoy	1970	427031
enjoy	1980	450586
enjoy	1990	638582
enormous	1960	352992
enormous	1970	372688
enormous	1980	393065
enormous	1990	505909
enough	1960	2832193
enough	1970	2797420
enough	1980	2907424
enough	1990	3925720
entered	1960	796740
entered	1970	765099
entered	1980	794805
entered	1990	960380
entire	1960	1267026
entire	1970	1377357
entire	1980	1485617
entire	1990	1906248
episode	1960	164751
episode	1970	188982
episode	1980	242944
episode	1990	349567
equal	1960	1644810
equal	1970	1591516
equal	1980	1581371
equal	1990	1719440
equally	1960	809516
equally	1970	793359
equally	1980	741657
equally	1990	859457
equals	1960	163762
equals	1970	159921
equals	1980	180573
equals	1990	217397
equipment	1960	1147742
equipment	1970	1321981
equipment	1980	1612132
equipment	1990	1771771
eroses	1960	14
eroses	1970	9
eroses	1980	8
eroses	1990	19
espalier	1960	706
espalier	1970	584
espalier	1980	848
espalier	1990	909
espaliered	1960	344
espaliered	1970	360
espaliered	1980	377
espaliered	1990	522
especially	1960	2274431
especially	1970	2527393
especially	1980	2888051
especially	1990	3806545
essence	1960	338410
essence	1970	332283
essence	1980	368001
essence	1990	527869
et	1960	2175661
et	1970	2667774
et	1980	4257605
et	1990	5677287
eternal	1960	342883
eternal	1970	274350
eternal	1980	264386
eternal	1990	360829
european	1960	1111219
european	1970	1031341
european	1980	1063573
european	1990	1642834
evaporated	1960	45900
evaporated	1970	38340
evaporated	1980	35383
evaporated	1990	40325
eve	1960	192313
eve	1970	186003
eve	1980	205745
eve	1990	313925
even	1960	9978088
even	1970	10065659
even	1980	10684150
even	1990	14328064
event	1960	798479
event	1970	915941
event	1980	1104523
event	1990	1586315
events	1960	1191199
events	1970	1378827
events	1980	1652397
events	1990	2236780
eventually	1960	574915
eventually	1970	720598
eventually	1980	875301
eventually	1990	1223656
ever	1960	2819324
ever	1970	2593345
ever	1980	2543063
ever	1990	3472860
every	1960	5192550
every	1970	4746249
every	1980	4465160
every	1990	6064683
example	1960	4075126
example	1970	4938677
example	1980	6319899
example	1990	8380688
excellent	1960	692803
excellent	1970	687279
excellent	1980	726648
excellent	1990	864240
except	1960	1965902
except	1970	1867129
except	1980	1732347
except	1990	1909088
executive	1960	751312
executive	1970	792840
executive	1980	805941
executive	1990	938911
executives	1960	143354
executives	1970	146989
executives	1980	201382
executives	1990	242718
existing	1960	755675
existing	1970	943547
existing	1980	970434
existing	1990	1218252
exists	1960	676094
exists	1970	698957
exists	1980	744385
exists	1990	880528
expects	1960	77366
expects	1970	90360
expects	1980	90875
expects	1990	108039
export	1960	243960
export	1970	272219
export	1980	411804
export	1990	482044
exports	1960	230740
exports	1970	244477
exports	1980	352725
exports	1990	370860
exposed	1960	454365
exposed	1970	520418
exposed	1980	581157
exposed	1990	724592
extended	1960	684040
extended	1970	746965
extended	1980	831335
extended	1990	1064755
extensive	1960	596856
extensive	1970	704819
extensive	1980	789406
extensive	1990	861723
extra	1960	405788
extra	1970	453874
extra	1980	520580
extra	1990	722437
extract	1960	179407
extract	1970	175075
extract	1980	171422
extract	1990	206406
extras	1960	13872
extras	1970	17061
extras	1980	17482
extras	1990	26638
eyed	1960	115887
eyed	1970	110023
eyed	1980	127381
eyed	1990	191226
f	1960	2921962
f	1970	3069706
f	1980	3552088
f	1990	3684950
face	1960	2364523
face	1970	2373508
face	1980	2771619
face	1990	4128243
faced	1960	435669
faced	1970	462165
faced	1980	504535
faced	1990	676795
faces	1960	404248
faces	1970	398079
faces	1980	427625
faces	1990	608731
failed	1960	763578
failed	1970	775358
failed	1980	782980
failed	1990	984558
faint	1960	150092
faint	1970	127158
faint	1980	130080
faint	1990	173949
fair	1960	892401
fair	1970	809391
fair	1980	763902
fair	1990	945312
fairer	1960	18063
fairer	1970	14160
fairer	1980	12172
fairer	1990	15016
fairest	1960	22379
fairest	1970	15002
fairest	1980	10632
fairest	1990	11957
fake	1960	28899
fake	1970	36592
fake	1980	44024
fake	1990	79755
fall	1960	1438245
fall	1970	1429768
fall	1980	1511670
fall	1990	1931419
fallen	1960	339031
fallen	1970	299047
fallen	1980	301147
fallen	1990	416750
falling	1960	359849
falling	1970	355251
falling	1980	391818
falling	1990	529416
falls	1960	472488
falls	1970	477143
falls	1980	527764
falls	1990	650552
famed	1960	39417
famed	1970	33934
famed	1980	31048
famed	1990	41420
familiar	1960	690709
familiar	1970	669408
familiar	1980	742389
familiar	1990	990476
family	1960	3484367
family	1970	5090212
family	1980	6676732
family	1990	9109295
famous	1960	762294
famous	1970	661186
famous	1980	646464
famous	1990	860110
fans	1960	51360
fans	1970	67909
fans	1980	106250
fans	1990	187678
far	1960	4358934
far	1970	3899636
far	1980	3540808
far	1990	4318017
farm	1960	911561
farm	1970	904040
farm	1980	896020
farm	1990	945482
farmer	1960	315967
farmer	1970	350323
farmer	1980	478156
farmer	1990	435514
farmers	1960	484995
farmers	1970	476734
farmers	1980	465151
farmers	1990	527564
farming	1960	209934
farming	1970	217720
farming	1980	211580
farming	1990	248703
farms	1960	273117
farms	1970	246614
farms	1980	224469
farms	1990	242253
fashioned	1960	140125
fashioned	1970	130930
fashioned	1980	136019
fashioned	1990	180341
fat	1960	454307
fat	1970	512972
fat	1980	666658
fat	1990	1020248
fatal	1960	233522
fatal	1970	221281
fatal	1980	218170
fatal	1990	260642
fateful	1960	33193
fateful	1970	26904
fateful	1980	25324
fateful	1990	35679
favorite	1960	241659
favorite	1970	254216
favorite	1980	310247
favorite	1990	500344
favourite	1960	85197
favourite	1970	64584
favourite	1980	41670
favourite	1990	40277
feels	1960	381712
feels	1970	446301
feels	1980	448125
feels	1990	594354
fell	1960	835964
fell	1970	749620
fell	1980	750333
fell	1990	1033149
fellow	1960	682446
fellow	1970	594243
fellow	1980	549844
fellow	1990	669672
felt	1960	2000864
felt	1970	2099411
felt	1980	2324117
felt	1990	3285057
fermented	1960	14819
fermented	1970	14831
fermented	1980	16227
fermented	1990	22755
fermenting	1960	8230
fermenting	1970	6879
fermenting	1980	6154
fermenting	1990	7533
festival	1960	158095
festival	1970	173447
festival	1980	228712
festival	1990	326279
few	1960	4723484
few	1970	4710589
few	1980	4692804
few	1990	5958502
fiber	1960	163512
fiber	1970	217560
fiber	1980	395643
fiber	1990	560202
fibre	1960	49517
fibre	1970	45646
fibre	1980	46654
fibre	1990	59875
fifty	1960	753723
fifty	1970	705836
fifty	1980	640076
fifty	1990	791363
figure	1960	2827428
figure	1970	3953250
figure	1980	5925214
figure	1990	7777916
figured	1960	91501
figured	1970	95666
figured	1980	125291
figured	1990	222131
file	1960	359171
file	1970	552982
file	1980	1263072
file	1990	2454705
filed	1960	206866
filed	1970	249538
filed	1980	247702
filed	1990	271157
filing	1960	112008
filing	1970	142061
filing	1980	139555
filing	1990	162500
filled	1960	763444
filled	1970	746162
filled	1980	805889
filled	1990	1129428
filling	1960	199366
filling	1970	214812
filling	1980	256674
filling	1990	328765
films	1960	315156
films	1970	572770
films	1980	659929
films	1990	750294
final	1960	1451862
final	1970	1598999
final	1980	1816000
final	1990	2151978
finally	1960	1885427
finally	1970	2001495
finally	1980	2267134
finally	1990	2931033
find	1960	3887872
find	1970	3678475
find	1980	3892459
find	1990	5543017
fine	1960	1260811
fine	1970	1192428
fine	1980	1253060
fine	1990	1605750
finest	1960	173853
finest	1970	148993
finest	1980	140826
finest	1990	166726
finished	1960	541703
finished	1970	529924
finished	1980	593265
finished	1990	823085
fiona	1960	2228
fiona	1970	6062
fiona	1980	12474
fiona	1990	21979
fire	1960	1493721
fire	1970	1443449
fire	1980	1473582
fire	1990	2070073
firm	1960	739915
firm	1970	806668
firm	1980	1010131
firm	1990	1217225
first	1960	13652496
first	1970	13673852
first	1980	14654739
first	1990	18531126
five	1960	3129967
five	1970	3341858
five	1980	3416013
five	1990	4234190
flaky	1960	3391
flaky	1970	3876
flaky	1980	5394
